protocol " srcip" " dstip" " sport" " dport" " min_data_ip" " q1_data_ip" " med_data_ip" mean_data_ip q3_data_ip " max_data_ip" var_data_ip " min_data_wire" " q1_data_wire" " med_data_wire" mean_data_wire q3_data_wire " max_data_wire" var_data_wire min_data_control q1_data_control med_data_control mean_data_control q3_data_control max_data_control var_data_control total_packets ack_pkts_sent pure_acks_sent actual_data_bytes pushed_data_pkts SYN_pkts_sent FIN_pkts_sent urgent_data_pkts max_win_adv min_win_adv zero_win_adv avg_win_adv
udp 10.0.3.15 192.168.3.183 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.184 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.185 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.186 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.187 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.188 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.189 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.190 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.191 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.192 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.194 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.193 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.195 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.197 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.196 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.198 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.199 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.200 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.201 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.202 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.203 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.204 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.205 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.206 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.207 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.209 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.210 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.211 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.212 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.213 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.214 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.215 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.216 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.217 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.218 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.219 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.220 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.221 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.222 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.223 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.224 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.225 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.226 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.227 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.228 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.229 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.230 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.231 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.208 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.233 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.234 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.232 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.235 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.236 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.237 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.238 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.239 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.240 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.242 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.243 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.244 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.245 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.246 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.247 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.248 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.249 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.250 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.251 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.252 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.253 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.254 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.241 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
tcp 10.0.3.15 106.39.171.84 41711 443 40 40 40 68 40 158 2103 58 58 58 86 58 176 2103 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 14600 14600 0 14600
tcp 106.39.171.84 10.0.3.15 443 41711 40 40 40 42 40 47 8 58 58 58 60 58 65 8 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 34444 443 40 40 40 225 248 1500 173348 58 40 58 243 266 1518 173348 5 5 5 5 5 5 0 11 10 6 5 3 1 0 0 25560 14600 0 19473
tcp 106.39.171.84 10.0.3.15 443 34444 40 41 60 414 41 1460 305242 58 59 78 432 59 1478 305242 5 5 5 5 5 5 0 10 10 3 6 4 1 0 0 65535 65535 0 65535
